File1,File2,Window_Size,Step_Size,Absolute_Pitch_File1,Absolute_Pitch_File2,Absolute_Rhythm_File1,Absolute_Rhythm_File2,Relative_Pitch_File1,Relative_Pitch_File2,Relative_Rhythm_File1,Relative_Rhythm_File2,Segmented_Pitch_Ngrams_File1,Segmented_Pitch_Ngrams_File2,Segmented_Rhythm_Ngrams_File1,Segmented_Rhythm_Ngrams_File2,Pitch_Similarity,Pitch_Interpretation,Rhythm_Similarity,Rhythm_Interpretation
4_GetOverYou-Sophie.mid,4_Heartbeat-Walter.mid,5,1,"[72, 70, 67, 65, 63, 60, 58, 60, 63, 60]","[72, 70, 67, 65, 63, 60, 58, 60, 63, 60]","['quarter', 'quarter', 'quarter', 'quarter', 'quarter', 'quarter', 'eighth', 'eighth', 'eighth', 'eighth']","['quarter', 'quarter', 'quarter', 'quarter', 'quarter', 'quarter', 'eighth', 'eighth', 'eighth', 'eighth']","[-2, -3, -2, -2, -3, -2, 2, 3, -3]","[-2, -3, -2, -2, -3, -2, 2, 3, -3]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0]","[[-2, -3, -2, -2], [-3, -2, -2, -3], [-2, -2, -3, -2], [-2, -3, -2, 2], [-3, -2, 2, 3], [-2, 2, 3, -3]]","[[-2, -3, -2, -2], [-3, -2, -2, -3], [-2, -2, -3, -2], [-2, -3, -2, 2], [-3, -2, 2, 3], [-2, 2, 3, -3]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.5], [1.0, 1.0, 0.5, 1.0], [1.0, 0.5, 1.0, 1.0], [0.5, 1.0, 1.0, 1.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.5], [1.0, 1.0, 0.5, 1.0], [1.0, 0.5, 1.0, 1.0], [0.5, 1.0, 1.0, 1.0]]",100.00%,Very High Similarity,100.00%,Very High Similarity
