File1,File2,Window_Size,Step_Size,Absolute_Pitch_File1,Absolute_Pitch_File2,Absolute_Rhythm_File1,Absolute_Rhythm_File2,Relative_Pitch_File1,Relative_Pitch_File2,Relative_Rhythm_File1,Relative_Rhythm_File2,Segmented_Pitch_Ngrams_File1,Segmented_Pitch_Ngrams_File2,Segmented_Rhythm_Ngrams_File1,Segmented_Rhythm_Ngrams_File2,Pitch_Similarity,Pitch_Interpretation,Rhythm_Similarity,Rhythm_Interpretation
6_Jingle of German bank.mid,6_wouldn it be good.mid,5,1,"[71, 72, 71, 67, 69, 67, 67]","[78, 79, 78, 74, 76, 74, 74, 74, 71, 71, 69]","['eighth', 'eighth', 'eighth', 'eighth', 'quarter', 'eighth', 'dotted quarter']","['eighth', 'eighth', 'eighth', 'eighth', 'quarter', 'eighth', 'eighth', 'eighth', 'quarter', 'quarter', 'dotted quarter']","[1, -1, -4, 2, -2, 0]","[1, -1, -4, 2, -2, 0, 0, -3, 0, -2]","[1.0, 1.0, 1.0, 2.0, 0.5, 3.0]","[1.0, 1.0, 1.0, 2.0, 0.5, 1.0, 1.0, 2.0, 1.0, 1.5]","[[1, -1, -4, 2], [-1, -4, 2, -2], [-4, 2, -2, 0]]","[[1, -1, -4, 2], [-1, -4, 2, -2], [-4, 2, -2, 0], [2, -2, 0, 0], [-2, 0, 0, -3], [0, 0, -3, 0], [0, -3, 0, -2]]","[[1.0, 1.0, 1.0, 2.0], [1.0, 1.0, 2.0, 0.5], [1.0, 2.0, 0.5, 3.0]]","[[1.0, 1.0, 1.0, 2.0], [1.0, 1.0, 2.0, 0.5], [1.0, 2.0, 0.5, 1.0], [2.0, 0.5, 1.0, 1.0], [0.5, 1.0, 1.0, 2.0], [1.0, 1.0, 2.0, 1.0], [1.0, 2.0, 1.0, 1.5]]",100.00%,Very High Similarity,85.64%,Very High Similarity
